Key;Country Relation;Country Relation Vice Versa;Origin Country;Destination Country;GDP WB origin;GDP WB Destination;Lat Origin;Lon Origin;Lat Destination;Lon Destination;Distance
RO_BG-500;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;500
RO_BG-600;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;600
RO_BG-700;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;700
RO_BG-800;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;800
RO_BG-900;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;900
RO_BG-1000;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;1000
RO_BG-1250;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;1250
RO_BG-1500;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;1500
RO_BG-1750;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;1750
RO_BG-2000;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;2000
RO_BG-2250;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;2250
RO_BG-2500;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;2500
RO_BG-2750;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;2750
RO_BG-3000;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;3000
RO_BG-3250;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;3250
RO_BG-3500;RO_BG;BG_RO;RO;BG;289130;77782;45943161;2496676;42733883;2548583;3500
RO_CH-40;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;40
RO_CH-75;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;75
RO_CH-100;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;100
RO_CH-150;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;150
RO_CH-200;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;200
RO_CH-250;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;250
RO_CH-300;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;300
RO_CH-350;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;350
RO_CH-400;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;400
RO_CH-500;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;500
RO_CH-600;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;600
RO_CH-700;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;700
RO_CH-800;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;800
RO_CH-900;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;900
RO_CH-1000;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;1000
RO_CH-1250;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;1250
RO_CH-1500;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;1500
RO_CH-1750;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;1750
RO_CH-2000;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;2000
RO_CH-2250;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;2250
RO_CH-2500;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;2500
RO_CH-2750;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;2750
RO_CH-3000;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;3000
RO_CH-3250;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;3250
RO_CH-3500;RO_CH;CH_RO;RO;CH;289130;824734;45943161;2496676;46818188;8227512;3500
RO_CZ-40;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;40
RO_CZ-75;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;75
RO_CZ-100;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;100
RO_CZ-150;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;150
RO_CZ-200;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;200
RO_CZ-250;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;250
RO_CZ-300;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;300
RO_CZ-350;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;350
RO_CZ-400;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;400
RO_CZ-500;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;500
RO_CZ-600;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;600
RO_CZ-700;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;700
RO_CZ-800;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;800
RO_CZ-900;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;900
RO_CZ-1000;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;1000
RO_CZ-1250;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;1250
RO_CZ-1500;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;1500
RO_CZ-1750;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;1750
RO_CZ-2000;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;2000
RO_CZ-2250;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;2250
RO_CZ-2500;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;2500
RO_CZ-2750;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;2750
RO_CZ-3000;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;3000
RO_CZ-3250;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;3250
RO_CZ-3500;RO_CZ;CZ_RO;RO;CZ;289130;276109;45943161;2496676;49817492;15472962;3500
RO_DE-40;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;40
RO_DE-75;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;75
RO_DE-100;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;100
RO_DE-150;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;150
RO_DE-200;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;200
RO_DE-250;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;250
RO_DE-300;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;300
RO_DE-350;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;350
RO_DE-400;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;400
RO_DE-500;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;500
RO_DE-600;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;600
RO_DE-700;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;700
RO_DE-800;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;800
RO_DE-900;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;900
RO_DE-1000;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;1000
RO_DE-1250;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;1250
RO_DE-1500;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;1500
RO_DE-1750;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;1750
RO_DE-2000;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;2000
RO_DE-2250;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;2250
RO_DE-2500;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;2500
RO_DE-2750;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;2750
RO_DE-3000;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;3000
RO_DE-3250;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;3250
RO_DE-3500;RO_DE;DE_RO;RO;DE;289130;4319286;45943161;2496676;51165691;10451526;3500
RO_DK-40;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;40
RO_DK-75;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;75
RO_DK-100;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;100
RO_DK-150;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;150
RO_DK-200;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;200
RO_DK-250;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;250
RO_DK-300;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;300
RO_DK-350;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;350
RO_DK-400;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;400
RO_DK-500;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;500
RO_DK-600;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;600
RO_DK-700;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;700
RO_DK-800;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;800
RO_DK-900;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;900
RO_DK-1000;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;1000
RO_DK-1250;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;1250
RO_DK-1500;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;1500
RO_DK-1750;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;1750
RO_DK-2000;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;2000
RO_DK-2250;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;2250
RO_DK-2500;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;2500
RO_DK-2750;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;2750
RO_DK-3000;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;3000
RO_DK-3250;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;3250
RO_DK-3500;RO_DK;DK_RO;RO;DK;289130;392570;45943161;2496676;5626392;9501785;3500
RO_EE-40;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;40
RO_EE-75;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;75
RO_EE-100;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;100
RO_EE-150;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;150
RO_EE-200;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;200
RO_EE-250;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;250
RO_EE-300;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;300
RO_EE-350;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;350
RO_EE-400;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;400
RO_EE-500;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;500
RO_EE-600;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;600
RO_EE-700;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;700
RO_EE-800;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;800
RO_EE-900;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;900
RO_EE-1000;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;1000
RO_EE-1250;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;1250
RO_EE-1500;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;1500
RO_EE-1750;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;1750
RO_EE-2000;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;2000
RO_EE-2250;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;2250
RO_EE-2500;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;2500
RO_EE-2750;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;2750
RO_EE-3000;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;3000
RO_EE-3250;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;3250
RO_EE-3500;RO_EE;EE_RO;RO;EE;289130;35187;45943161;2496676;58595272;25013607;3500
RO_ES-40;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;40
RO_ES-75;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;75
RO_ES-100;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;100
RO_ES-150;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;150
RO_ES-200;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;200
RO_ES-250;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;250
RO_ES-300;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;300
RO_ES-350;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;350
RO_ES-400;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;400
RO_ES-500;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;500
RO_ES-600;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;600
RO_ES-700;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;700
RO_ES-800;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;800
RO_ES-900;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;900
RO_ES-1000;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;1000
RO_ES-1250;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;1250
RO_ES-1500;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;1500
RO_ES-1750;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;1750
RO_ES-2000;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;2000
RO_ES-2250;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;2250
RO_ES-2500;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;2500
RO_ES-2750;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;2750
RO_ES-3000;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;3000
RO_ES-3250;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;3250
RO_ES-3500;RO_ES;ES_RO;RO;ES;289130;1461552;45943161;2496676;40463667;-374922;3500
RO_FR-40;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;40
RO_FR-75;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;75
RO_FR-100;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;100
RO_FR-150;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;150
RO_FR-200;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;200
RO_FR-250;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;250
RO_FR-300;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;300
RO_FR-350;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;350
RO_FR-400;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;400
RO_FR-500;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;500
RO_FR-600;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;600
RO_FR-700;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;700
RO_FR-800;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;800
RO_FR-900;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;900
RO_FR-1000;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;1000
RO_FR-1250;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;1250
RO_FR-1500;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;1500
RO_FR-1750;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;1750
RO_FR-2000;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;2000
RO_FR-2250;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;2250
RO_FR-2500;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;2500
RO_FR-2750;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;2750
RO_FR-3000;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;3000
RO_FR-3250;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;3250
RO_FR-3500;RO_FR;FR_RO;RO;FR;289130;2938271;45943161;2496676;46227638;2213749;3500
RO_GB-40;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;40
RO_GB-75;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;75
RO_GB-100;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;100
RO_GB-150;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;150
RO_GB-200;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;200
RO_GB-250;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;250
RO_GB-300;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;300
RO_GB-350;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;350
RO_GB-400;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;400
RO_GB-500;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;500
RO_GB-600;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;600
RO_GB-700;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;700
RO_GB-800;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;800
RO_GB-900;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;900
RO_GB-1000;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;1000
RO_GB-1250;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;1250
RO_GB-1500;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;1500
RO_GB-1750;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;1750
RO_GB-2000;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;2000
RO_GB-2250;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;2250
RO_GB-2500;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;2500
RO_GB-2750;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;2750
RO_GB-3000;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;3000
RO_GB-3250;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;3250
RO_GB-3500;RO_GB;GB_RO;RO;GB;289130;3124650;45943161;2496676;55378051;-3435973;3500
RO_HU-40;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;40
RO_HU-75;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;75
RO_HU-100;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;100
RO_HU-150;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;150
RO_HU-200;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;200
RO_HU-250;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;250
RO_HU-300;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;300
RO_HU-350;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;350
RO_HU-400;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;400
RO_HU-500;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;500
RO_HU-600;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;600
RO_HU-700;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;700
RO_HU-800;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;800
RO_HU-900;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;900
RO_HU-1000;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;1000
RO_HU-1250;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;1250
RO_HU-1500;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;1500
RO_HU-1750;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;1750
RO_HU-2000;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;2000
RO_HU-2250;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;2250
RO_HU-2500;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;2500
RO_HU-2750;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;2750
RO_HU-3000;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;3000
RO_HU-3250;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;3250
RO_HU-3500;RO_HU;HU_RO;RO;HU;289130;176543;45943161;2496676;47162494;19503304;3500
RO_IT-40;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;40
RO_IT-75;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;75
RO_IT-100;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;100
RO_IT-150;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;150
RO_IT-200;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;200
RO_IT-250;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;250
RO_IT-300;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;300
RO_IT-350;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;350
RO_IT-400;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;400
RO_IT-500;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;500
RO_IT-600;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;600
RO_IT-700;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;700
RO_IT-800;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;800
RO_IT-900;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;900
RO_IT-1000;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;1000
RO_IT-1250;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;1250
RO_IT-1500;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;1500
RO_IT-1750;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;1750
RO_IT-2000;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;2000
RO_IT-2250;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;2250
RO_IT-2500;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;2500
RO_IT-2750;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;2750
RO_IT-3000;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;3000
RO_IT-3250;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;3250
RO_IT-3500;RO_IT;IT_RO;RO;IT;289130;2106287;45943161;2496676;4187194;1256738;3500
RO_LT-40;RO_LT;LT_RO;RO;LT;289130;62198;45943161;2496676;55169438;23881275;40
RO_LT-75;RO_LT;LT_RO;RO;LT;289130;62198;45943161;2496676;55169438;23881275;75
